trip_id,driver_id,date,iso_week,day_of_week,stop_sequence,location_id,location_code,location_name,latitude,longitude,visit_time,visit_duration_min,distance_from_prev_km,travel_duration_from_prev_min,traffic_category,region,store_density,priority,daily_stop_count,route_total_distance_km,route_total_travel_min,route_efficiency_score
D10-2026-04-22,D10,2026-04-22,2026-W17,2,4,L056,BD,Store BD,23.075197,72.593745,11:32,20,8.279,20.03,medium,north,0.508,2,5,37.405,99.1,0.845
D10-2026-04-22,D10,2026-04-22,2026-W17,2,5,L017,Q,Store Q,23.050603,72.495376,12:16,31,12.439,23.96,low,west,0.255,5,5,37.405,99.1,0.845
D11-2026-04-22,D11,2026-04-22,2026-W17,2,1,L053,BA,Store BA,23.044315,72.507837,08:18,27,1.286,3.36,low,west,0.448,2,8,32.735,97.01,0.809
D11-2026-04-22,D11,2026-04-22,2026-W17,2,2,L059,BG,Store BG,23.044363,72.508799,08:47,16,0.121,2.2,low,west,0.283,3,8,32.735,97.01,0.809
D11-2026-04-22,D11,2026-04-22,2026-W17,2,3,L029,AC,Store AC,23.030634,72.53114,09:11,16,3.71,7.88,low,west,0.609,5,8,32.735,97.01,0.809
D11-2026-04-22,D11,2026-04-22,2026-W17,2,4,L044,AR,Store AR,23.077308,72.577708,09:56,25,10.063,28.7,medium,north,0.242,4,8,32.735,97.01,0.809
D11-2026-04-22,D11,2026-04-22,2026-W17,2,5,L056,BD,Store BD,23.075197,72.593745,10:27,19,2.021,6.11,medium,north,0.508,2,8,32.735,97.01,0.809
D11-2026-04-22,D11,2026-04-22,2026-W17,2,6,L036,AJ,Store AJ,23.001281,72.609571,11:25,29,11.351,39.0,high,industrial,0.182,1,8,32.735,97.01,0.809
D11-2026-04-22,D11,2026-04-22,2026-W17,2,7,L009,I,Store I,22.994965,72.615016,11:56,36,1.233,2.58,medium,south,0.189,3,8,32.735,97.01,0.809
D11-2026-04-22,D11,2026-04-22,2026-W17,2,8,L010,J,Store J,23.007342,72.633356,12:40,32,2.949,7.19,high,east,0.567,2,8,32.735,97.01,0.809
D12-2026-04-22,D12,2026-04-22,2026-W17,2,1,L036,AJ,Store AJ,23.001281,72.609571,08:03,27,1.358,3.56,high,industrial,0.182,1,5,28.654,71.96,0.947
D12-2026-04-22,D12,2026-04-22,2026-W17,2,2,L015,O,Store O,23.004357,72.587923,08:36,32,2.647,6.22,medium,south,0.494,2,5,28.654,71.96,0.947
D12-2026-04-22,D12,2026-04-22,2026-W17,2,3,L037,AK,Store AK,23.015245,72.550811,09:23,27,5.065,14.5,severe,central,0.354,1,5,28.654,71.96,0.947
D12-2026-04-22,D12,2026-04-22,2026-W17,2,4,L014,N,Store N,23.06393,72.571711,10:09,28,7.651,18.81,medium,north,0.272,4,5,28.654,71.96,0.947
D12-2026-04-22,D12,2026-04-22,2026-W17,2,5,L010,J,Store J,23.007342,72.633356,11:05,32,11.933,28.87,high,east,0.567,2,5,28.654,71.96,0.947
D01-2026-04-23,D01,2026-04-23,2026-W17,3,1,L049,AW,Store AW,23.009972,72.596579,08:19,37,4.062,19.01,severe,central,0.521,5,5,35.331,112.4,0.954
D01-2026-04-23,D01,2026-04-23,2026-W17,3,2,L024,X,Store X,22.991964,72.617173,09:10,40,4.211,14.15,high,industrial,0.592,3,5,35.331,112.4,0.954
D01-2026-04-23,D01,2026-04-23,2026-W17,3,3,L028,AB,Store AB,23.012768,72.640552,10:07,32,4.371,17.15,high,east,0.442,2,5,35.331,112.4,0.954
D01-2026-04-23,D01,2026-04-23,2026-W17,3,4,L014,N,Store N,23.06393,72.571711,11:17,17,12.779,37.96,medium,north,0.272,4,5,35.331,112.4,0.954
D01-2026-04-23,D01,2026-04-23,2026-W17,3,5,L017,Q,Store Q,23.050603,72.495376,11:58,39,9.906,24.12,low,west,0.255,5,5,35.331,112.4,0.954
D02-2026-04-23,D02,2026-04-23,2026-W17,3,1,L008,H,Store H,23.060739,72.597833,08:09,33,3.288,9.52,medium,north,0.554,4,7,42.505,104.17,0.922
D02-2026-04-23,D02,2026-04-23,2026-W17,3,2,L052,AZ,Store AZ,23.034712,72.622924,09:00,26,5.317,18.26,high,east,0.669,1,7,42.505,104.17,0.922
D02-2026-04-23,D02,2026-04-23,2026-W17,3,3,L066,BN,Store BN,23.003476,72.609487,09:41,30,4.851,14.96,high,industrial,0.152,2,7,42.505,104.17,0.922
D02-2026-04-23,D02,2026-04-23,2026-W17,3,4,L063,BK,Store BK,23.003341,72.589143,10:20,24,3.019,9.25,medium,south,0.521,2,7,42.505,104.17,0.922
D02-2026-04-23,D02,2026-04-23,2026-W17,3,5,L003,C,Store C,22.973863,72.588513,10:57,30,4.767,12.09,medium,south,0.259,5,7,42.505,104.17,0.922
D02-2026-04-23,D02,2026-04-23,2026-W17,3,6,L035,AI,Store AI,23.072258,72.486824,12:03,27,19.245,36.38,low,west,0.475,4,7,42.505,104.17,0.922
D02-2026-04-23,D02,2026-04-23,2026-W17,3,7,L023,W,Store W,23.063614,72.474335,12:34,9,2.018,3.71,low,west,0.415,5,7,42.505,104.17,0.922
D03-2026-04-23,D03,2026-04-23,2026-W17,3,1,L051,AY,Store AY,22.967069,72.591557,08:47,32,0.678,2.14,medium,south,0.307,1,8,30.356,95.69,0.744
D03-2026-04-23,D03,2026-04-23,2026-W17,3,2,L045,AS,Store AS,22.968161,72.595815,09:21,10,0.66,1.89,medium,south,0.554,5,8,30.356,95.69,0.744
D03-2026-04-23,D03,2026-04-23,2026-W17,3,3,L057,BE,Store BE,22.986917,72.572572,09:46,35,4.496,15.79,medium,south,0.3,3,8,30.356,95.69,0.744
D03-2026-04-23,D03,2026-04-23,2026-W17,3,4,L043,AQ,Store AQ,22.994149,72.567495,10:27,11,1.358,6.06,severe,central,0.416,2,8,30.356,95.69,0.744
D03-2026-04-23,D03,2026-04-23,2026-W17,3,5,L066,BN,Store BN,23.003476,72.609487,10:56,28,5.221,17.92,high,industrial,0.152,2,8,30.356,95.69,0.744
D03-2026-04-23,D03,2026-04-23,2026-W17,3,6,L060,BH,Store BH,22.987802,72.63076,11:35,32,3.768,10.3,high,industrial,0.229,5,8,30.356,95.69,0.744
D03-2026-04-23,D03,2026-04-23,2026-W17,3,7,L012,L,Store L,22.986719,72.630134,12:08,15,0.18,1.82,high,industrial,0.377,3,8,30.356,95.69,0.744
D03-2026-04-23,D03,2026-04-23,2026-W17,3,8,L056,BD,Store BD,23.075197,72.593745,13:03,25,13.994,39.77,medium,north,0.508,2,8,30.356,95.69,0.744
D04-2026-04-23,D04,2026-04-23,2026-W17,3,1,L058,BF,Store BF,23.028704,72.658033,08:32,21,0.479,2.26,high,east,0.723,5,7,47.839,118.66,0.869
D04-2026-04-23,D04,2026-04-23,2026-W17,3,2,L063,BK,Store BK,23.003341,72.589143,09:17,19,10.293,23.79,medium,south,0.521,2,7,47.839,118.66,0.869
D04-2026-04-23,D04,2026-04-23,2026-W17,3,3,L055,BC,Store BC,23.01131,72.55939,09:52,21,4.244,16.15,severe,central,0.7,5,7,47.839,118.66,0.869
D04-2026-04-23,D04,2026-04-23,2026-W17,3,4,L021,U,Store U,22.971647,72.586101,10:32,18,6.9,18.87,medium,south,0.174,1,7,47.839,118.66,0.869
D04-2026-04-23,D04,2026-04-23,2026-W17,3,5,L033,AG,Store AG,22.943913,72.574113,11:02,31,4.799,12.88,medium,south,0.233,5,7,47.839,118.66,0.869
D04-2026-04-23,D04,2026-04-23,2026-W17,3,6,L032,AF,Store AF,23.079458,72.579805,12:16,18,19.854,42.31,medium,north,0.53,2,7,47.839,118.66,0.869
D04-2026-04-23,D04,2026-04-23,2026-W17,3,7,L038,AL,Store AL,23.080646,72.588651,12:36,17,1.27,2.4,medium,north,0.315,5,7,47.839,118.66,0.869
D05-2026-04-23,D05,2026-04-23,2026-W17,3,1,L041,AO,Store AO,23.049607,72.513774,08:35,34,2.553,5.26,low,west,0.362,4,7,59.972,136.08,0.761
D05-2026-04-23,D05,2026-04-23,2026-W17,3,2,L065,BM,Store BM,23.042302,72.468112,09:21,35,5.851,12.26,low,west,0.573,1,7,59.972,136.08,0.761
D05-2026-04-23,D05,2026-04-23,2026-W17,3,3,L063,BK,Store BK,23.003341,72.589143,10:41,18,17.437,44.99,medium,south,0.521,2,7,59.972,136.08,0.761
D05-2026-04-23,D05,2026-04-23,2026-W17,3,4,L030,AD,Store AD,22.998471,72.613437,11:07,19,3.306,8.37,high,industrial,0.331,3,7,59.972,136.08,0.761
D05-2026-04-23,D05,2026-04-23,2026-W17,3,5,L048,AV,Store AV,22.993243,72.626763,11:31,21,1.968,4.34,high,industrial,0.151,4,7,59.972,136.08,0.761
D05-2026-04-23,D05,2026-04-23,2026-W17,3,6,L033,AG,Store AG,22.943913,72.574113,12:11,29,10.314,19.52,medium,south,0.233,5,7,59.972,136.08,0.761
D05-2026-04-23,D05,2026-04-23,2026-W17,3,7,L056,BD,Store BD,23.075197,72.593745,13:22,25,18.542,41.35,medium,north,0.508,2,7,59.972,136.08,0.761
D06-2026-04-23,D06,2026-04-23,2026-W17,3,1,L048,AV,Store AV,22.993243,72.626763,08:18,14,1.044,3.74,high,industrial,0.151,4,5,23.448,68.36,0.886
D06-2026-04-23,D06,2026-04-23,2026-W17,3,2,L012,L,Store L,22.986719,72.630134,08:35,19,0.973,3.15,high,industrial,0.377,3,5,23.448,68.36,0.886
D06-2026-04-23,D06,2026-04-23,2026-W17,3,3,L006,F,Store F,22.974202,72.628706,09:00,15,1.897,6.02,high,industrial,0.32,2,5,23.448,68.36,0.886
D06-2026-04-23,D06,2026-04-23,2026-W17,3,4,L072,BT,Store BT,22.993584,72.64662,09:28,17,3.782,12.49,high,industrial,0.613,2,5,23.448,68.36,0.886
D06-2026-04-23,D06,2026-04-23,2026-W17,3,5,L020,T,Store T,23.062919,72.557646,10:28,24,15.752,42.97,medium,north,0.35,2,5,23.448,68.36,0.886
D07-2026-04-23,D07,2026-04-23,2026-W17,3,1,L067,BO,Store BO,23.021466,72.579505,08:04,35,1.074,4.34,severe,central,0.615,4,5,25.839,79.21,0.752
D07-2026-04-23,D07,2026-04-23,2026-W17,3,2,L056,BD,Store BD,23.075197,72.593745,09:04,17,8.351,25.17,medium,north,0.508,2,5,25.839,79.21,0.752
D07-2026-04-23,D07,2026-04-23,2026-W17,3,3,L068,BP,Store BP,23.079328,72.590398,09:24,23,0.815,2.86,medium,north,0.592,2,5,25.839,79.21,0.752
D07-2026-04-23,D07,2026-04-23,2026-W17,3,4,L041,AO,Store AO,23.049607,72.513774,10:17,35,10.326,30.22,low,west,0.362,4,5,25.839,79.21,0.752
D07-2026-04-23,D07,2026-04-23,2026-W17,3,5,L023,W,Store W,23.063614,72.474335,11:09,8,5.273,16.63,low,west,0.415,5,5,25.839,79.21,0.752
D08-2026-04-23,D08,2026-04-23,2026-W17,3,1,L018,R,Store R,23.020022,72.610523,08:43,10,9.533,28.77,high,industrial,0.348,4,5,19.48,57.92,0.778
D08-2026-04-23,D08,2026-04-23,2026-W17,3,2,L036,AJ,Store AJ,23.001281,72.609571,09:01,30,2.671,7.75,high,industrial,0.182,1,5,19.48,57.92,0.778
D08-2026-04-23,D08,2026-04-23,2026-W17,3,3,L024,X,Store X,22.991964,72.617173,09:37,36,1.822,5.83,high,industrial,0.592,3,5,19.48,57.92,0.778
D08-2026-04-23,D08,2026-04-23,2026-W17,3,4,L010,J,Store J,23.007342,72.633356,10:21,38,3.042,8.43,high,east,0.567,2,5,19.48,57.92,0.778
D08-2026-04-23,D08,2026-04-23,2026-W17,3,5,L054,BB,Store BB,23.019539,72.64297,11:06,9,2.412,7.13,high,industrial,0.273,5,5,19.48,57.92,0.778
D09-2026-04-23,D09,2026-04-23,2026-W17,3,1,L030,AD,Store AD,22.998471,72.613437,08:12,24,4.462,12.48,high,industrial,0.331,3,5,39.44,89.16,0.857
D09-2026-04-23,D09,2026-04-23,2026-W17,3,2,L028,AB,Store AB,23.012768,72.640552,08:47,28,4.487,10.63,high,east,0.442,2,5,39.44,89.16,0.857
D09-2026-04-23,D09,2026-04-23,2026-W17,3,3,L040,AN,Store AN,23.034803,72.627306,09:24,18,3.692,9.72,high,east,0.834,2,5,39.44,89.16,0.857
D09-2026-04-23,D09,2026-04-23,2026-W17,3,4,L004,D,Store D,23.031554,72.664233,09:58,17,5.505,15.63,high,east,0.74,5,5,39.44,89.16,0.857
D09-2026-04-23,D09,2026-04-23,2026-W17,3,5,L053,BA,Store BA,23.044315,72.507837,10:56,24,21.295,40.7,low,west,0.448,2,5,39.44,89.16,0.857
D10-2026-04-23,D10,2026-04-23,2026-W17,3,1,L012,L,Store L,22.986719,72.630134,08:49,9,6.655,19.63,high,industrial,0.377,3,6,40.669,106.23,0.869
D10-2026-04-23,D10,2026-04-23,2026-W17,3,2,L001,A,Store A,23.019581,72.568967,09:34,23,10.204,35.82,severe,central,0.515,2,6,40.669,106.23,0.869
D10-2026-04-23,D10,2026-04-23,2026-W17,3,3,L050,AX,Store AX,23.071203,72.583432,10:17,35,7.924,20.14,medium,north,0.298,1,6,40.669,106.23,0.869
D10-2026-04-23,D10,2026-04-23,2026-W17,3,4,L032,AF,Store AF,23.079458,72.579805,10:55,17,1.248,3.12,medium,north,0.53,2,6,40.669,106.23,0.869
D10-2026-04-23,D10,2026-04-23,2026-W17,3,5,L068,BP,Store BP,23.079328,72.590398,11:15,29,1.286,2.68,medium,north,0.592,2,6,40.669,106.23,0.869
D10-2026-04-23,D10,2026-04-23,2026-W17,3,6,L035,AI,Store AI,23.072258,72.486824,12:09,26,13.352,24.84,low,west,0.475,4,6,40.669,106.23,0.869
D11-2026-04-23,D11,2026-04-23,2026-W17,3,1,L017,Q,Store Q,23.050603,72.495376,08:48,33,1.594,3.87,low,west,0.255,5,5,35.207,95.71,0.72
D11-2026-04-23,D11,2026-04-23,2026-W17,3,2,L065,BM,Store BM,23.042302,72.468112,09:29,33,3.492,7.33,low,west,0.573,1,5,35.207,95.71,0.72
D11-2026-04-23,D11,2026-04-23,2026-W17,3,3,L037,AK,Store AK,23.015245,72.550811,10:41,19,11.57,38.89,severe,central,0.354,1,5,35.207,95.71,0.72
D11-2026-04-23,D11,2026-04-23,2026-W17,3,4,L069,BQ,Store BQ,22.975325,72.606437,11:22,15,9.814,22.16,medium,south,0.426,4,5,35.207,95.71,0.72
D11-2026-04-23,D11,2026-04-23,2026-W17,3,5,L054,BB,Store BB,23.019539,72.64297,12:00,19,8.737,23.47,high,industrial,0.273,5,5,35.207,95.71,0.72
D12-2026-04-23,D12,2026-04-23,2026-W17,3,1,L060,BH,Store BH,22.987802,72.63076,08:49,33,2.079,4.84,high,industrial,0.229,5,5,24.657,58.89,0.767
D12-2026-04-23,D12,2026-04-23,2026-W17,3,2,L003,C,Store C,22.973863,72.588513,09:36,38,6.098,13.62,medium,south,0.259,5,5,24.657,58.89,0.767
D12-2026-04-23,D12,2026-04-23,2026-W17,3,3,L067,BO,Store BO,23.021466,72.579505,10:38,27,7.186,24.52,severe,central,0.615,4,5,24.657,58.89,0.767
D12-2026-04-23,D12,2026-04-23,2026-W17,3,4,L008,H,Store H,23.060739,72.597833,11:17,29,6.369,11.1,medium,north,0.554,4,5,24.657,58.89,0.767
D12-2026-04-23,D12,2026-04-23,2026-W17,3,5,L038,AL,Store AL,23.080646,72.588651,11:50,20,2.925,4.81,medium,north,0.315,5,5,24.657,58.89,0.767
D01-2026-04-24,D01,2026-04-24,2026-W17,4,1,L025,Y,Store Y,23.017413,72.567243,08:19,9,0.948,4.09,severe,central,0.611,4,8,29.822,107.77,0.857
D01-2026-04-24,D01,2026-04-24,2026-W17,4,2,L037,AK,Store AK,23.015245,72.550811,08:37,25,2.275,8.99,severe,central,0.354,1,8,29.822,107.77,0.857
D01-2026-04-24,D01,2026-04-24,2026-W17,4,3,L049,AW,Store AW,23.009972,72.596579,09:29,25,5.947,27.79,severe,central,0.521,5,8,29.822,107.77,0.857
D01-2026-04-24,D01,2026-04-24,2026-W17,4,4,L009,I,Store I,22.994965,72.615016,10:06,38,3.261,11.77,medium,south,0.189,3,8,29.822,107.77,0.857
D01-2026-04-24,D01,2026-04-24,2026-W17,4,5,L042,AP,Store AP,23.005982,72.642539,10:57,27,3.626,12.73,high,industrial,0.473,1,8,29.822,107.77,0.857
D01-2026-04-24,D01,2026-04-24,2026-W17,4,6,L058,BF,Store BF,23.028704,72.658033,11:34,10,3.931,10.23,high,east,0.723,5,8,29.822,107.77,0.857
D01-2026-04-24,D01,2026-04-24,2026-W17,4,7,L004,D,Store D,23.031554,72.664233,11:46,22,0.856,2.25,high,east,0.74,5,8,29.822,107.77,0.857
D01-2026-04-24,D01,2026-04-24,2026-W17,4,8,L031,AE,Store AE,23.033569,72.600459,12:38,39,8.977,29.92,severe,central,0.918,1,8,29.822,107.77,0.857
D02-2026-04-24,D02,2026-04-24,2026-W17,4,1,L067,BO,Store BO,23.021466,72.579505,08:41,27,7.794,26.36,severe,central,0.615,4,6,25.854,83.68,0.838
D02-2026-04-24,D02,2026-04-24,2026-W17,4,2,L007,G,Store G,23.018842,72.584676,09:10,17,0.736,2.43,severe,central,0.406,1,6,25.854,83.68,0.838
D02-2026-04-24,D02,2026-04-24,2026-W17,4,3,L049,AW,Store AW,23.009972,72.596579,09:35,23,1.865,7.69,severe,central,0.521,5,6,25.854,83.68,0.838
D02-2026-04-24,D02,2026-04-24,2026-W17,4,4,L066,BN,Store BN,23.003476,72.609487,10:04,32,2.061,6.34,high,industrial,0.152,2,6,25.854,83.68,0.838
D02-2026-04-24,D02,2026-04-24,2026-W17,4,5,L010,J,Store J,23.007342,72.633356,10:45,37,3.153,8.75,high,east,0.567,2,6,25.854,83.68,0.838
D02-2026-04-24,D02,2026-04-24,2026-W17,4,6,L055,BC,Store BC,23.01131,72.55939,11:54,18,10.245,32.11,severe,central,0.7,5,6,25.854,83.68,0.838
D03-2026-04-24,D03,2026-04-24,2026-W17,4,1,L045,AS,Store AS,22.968161,72.595815,08:32,24,0.822,2.33,medium,south,0.554,5,7,52.594,169.12,0.785
D03-2026-04-24,D03,2026-04-24,2026-W17,4,2,L069,BQ,Store BQ,22.975325,72.606437,09:03,14,1.881,6.93,medium,south,0.426,4,7,52.594,169.12,0.785
D03-2026-04-24,D03,2026-04-24,2026-W17,4,3,L033,AG,Store AG,22.943913,72.574113,09:41,31,7.005,23.97,medium,south,0.233,5,7,52.594,169.12,0.785
D03-2026-04-24,D03,2026-04-24,2026-W17,4,4,L042,AP,Store AP,23.005982,72.642539,11:04,24,12.529,51.85,high,industrial,0.473,1,7,52.594,169.12,0.785
D03-2026-04-24,D03,2026-04-24,2026-W17,4,5,L070,BR,Store BR,23.033811,72.669165,11:41,23,4.894,13.2,high,east,0.91,1,7,52.594,169.12,0.785
D03-2026-04-24,D03,2026-04-24,2026-W17,4,6,L038,AL,Store AL,23.080646,72.588651,12:40,15,12.643,36.69,medium,north,0.315,5,7,52.594,169.12,0.785
D03-2026-04-24,D03,2026-04-24,2026-W17,4,7,L047,AU,Store AU,23.033228,72.504836,13:30,26,12.821,34.14,low,west,0.393,2,7,52.594,169.12,0.785
D04-2026-04-24,D04,2026-04-24,2026-W17,4,1,L016,P,Store P,23.054636,72.642587,08:56,39,4.389,11.57,high,east,0.384,1,7,32.444,86.2,0.932
D04-2026-04-24,D04,2026-04-24,2026-W17,4,2,L052,AZ,Store AZ,23.034712,72.622924,09:46,29,3.662,11.24,high,east,0.669,1,7,32.444,86.2,0.932
D04-2026-04-24,D04,2026-04-24,2026-W17,4,3,L018,R,Store R,23.020022,72.610523,10:25,14,2.95,9.79,high,industrial,0.348,4,7,32.444,86.2,0.932
D04-2026-04-24,D04,2026-04-24,2026-W17,4,4,L066,BN,Store BN,23.003476,72.609487,10:47,29,2.51,7.66,high,industrial,0.152,2,7,32.444,86.2,0.932
D04-2026-04-24,D04,2026-04-24,2026-W17,4,5,L022,V,Store V,23.00965,72.635266,11:24,23,3.288,8.04,high,east,0.603,1,7,32.444,86.2,0.932
D04-2026-04-24,D04,2026-04-24,2026-W17,4,6,L019,S,Store S,23.033345,72.570383,12:13,32,10.317,26.29,severe,central,0.687,3,7,32.444,86.2,0.932
D04-2026-04-24,D04,2026-04-24,2026-W17,4,7,L029,AC,Store AC,23.030634,72.53114,12:57,22,5.328,11.6,low,west,0.609,5,7,32.444,86.2,0.932
D05-2026-04-24,D05,2026-04-24,2026-W17,4,1,L053,BA,Store BA,23.044315,72.507837,08:33,23,1.323,3.26,low,west,0.448,2,8,36.196,90.71,0.905
D05-2026-04-24,D05,2026-04-24,2026-W17,4,2,L017,Q,Store Q,23.050603,72.495376,09:00,34,1.936,4.47,low,west,0.255,5,8,36.196,90.71,0.905
D05-2026-04-24,D05,2026-04-24,2026-W17,4,3,L023,W,Store W,23.063614,72.474335,09:41,8,3.26,6.99,low,west,0.415,5,8,36.196,90.71,0.905
D05-2026-04-24,D05,2026-04-24,2026-W17,4,4,L011,K,Store K,23.050226,72.52189,10:04,18,7.066,14.8,low,west,0.537,1,8,36.196,90.71,0.905
D05-2026-04-24,D05,2026-04-24,2026-W17,4,5,L025,Y,Store Y,23.017413,72.567243,10:45,15,7.831,23.34,severe,central,0.611,4,8,36.196,90.71,0.905
D05-2026-04-24,D05,2026-04-24,2026-W17,4,6,L049,AW,Store AW,23.009972,72.596579,11:12,32,4.323,11.72,severe,central,0.521,5,8,36.196,90.71,0.905
D05-2026-04-24,D05,2026-04-24,2026-W17,4,7,L010,J,Store J,23.007342,72.633356,11:58,35,5.436,13.66,high,east,0.567,2,8,36.196,90.71,0.905
D05-2026-04-24,D05,2026-04-24,2026-W17,4,8,L006,F,Store F,22.974202,72.628706,12:45,16,5.021,12.47,high,industrial,0.32,2,8,36.196,90.71,0.905
D06-2026-04-24,D06,2026-04-24,2026-W17,4,1,L009,I,Store I,22.994965,72.615016,08:47,42,0.878,2.72,medium,south,0.189,3,8,31.07,82.84,0.726
D06-2026-04-24,D06,2026-04-24,2026-W17,4,2,L052,AZ,Store AZ,23.034712,72.622924,09:45,35,5.353,15.97,high,east,0.669,1,8,31.07,82.84,0.726
D06-2026-04-24,D06,2026-04-24,2026-W17,4,3,L008,H,Store H,23.060739,72.597833,10:35,28,4.616,14.66,medium,north,0.554,4,8,31.07,82.84,0.726
D06-2026-04-24,D06,2026-04-24,2026-W17,4,4,L014,N,Store N,23.06393,72.571711,11:11,18,3.622,8.28,medium,north,0.272,4,8,31.07,82.84,0.726
D06-2026-04-24,D06,2026-04-24,2026-W17,4,5,L044,AR,Store AR,23.077308,72.577708,11:34,24,2.243,5.35,medium,north,0.242,4,8,31.07,82.84,0.726
D06-2026-04-24,D06,2026-04-24,2026-W17,4,6,L013,M,Store M,23.029567,72.564749,12:18,31,6.776,19.47,severe,central,0.51,1,8,31.07,82.84,0.726
D06-2026-04-24,D06,2026-04-24,2026-W17,4,7,L029,AC,Store AC,23.030634,72.53114,12:58,24,4.286,8.66,low,west,0.609,5,8,31.07,82.84,0.726
D06-2026-04-24,D06,2026-04-24,2026-W17,4,8,L041,AO,Store AO,23.049607,72.513774,13:29,38,3.295,7.74,low,west,0.362,4,8,31.07,82.84,0.726
D07-2026-04-24,D07,2026-04-24,2026-W17,4,1,L067,BO,Store BO,23.021466,72.579505,08:19,17,1.002,4.12,severe,central,0.615,4,8,36.516,127.45,0.825
D07-2026-04-24,D07,2026-04-24,2026-W17,4,2,L049,AW,Store AW,23.009972,72.596579,08:47,39,2.777,11.62,severe,central,0.521,5,8,36.516,127.45,0.825
D07-2026-04-24,D07,2026-04-24,2026-W17,4,3,L030,AD,Store AD,22.998471,72.613437,09:36,14,2.656,9.42,high,industrial,0.331,3,8,36.516,127.45,0.825
D07-2026-04-24,D07,2026-04-24,2026-W17,4,4,L048,AV,Store AV,22.993243,72.626763,09:58,16,2.118,8.39,high,industrial,0.151,4,8,36.516,127.45,0.825
D07-2026-04-24,D07,2026-04-24,2026-W17,4,5,L021,U,Store U,22.971647,72.586101,10:31,20,5.714,17.0,medium,south,0.174,1,8,36.516,127.45,0.825
D07-2026-04-24,D07,2026-04-24,2026-W17,4,6,L055,BC,Store BC,23.01131,72.55939,11:16,17,6.275,24.61,severe,central,0.7,5,8,36.516,127.45,0.825
D07-2026-04-24,D07,2026-04-24,2026-W17,4,7,L016,P,Store P,23.054636,72.642587,12:13,37,11.736,40.4,high,east,0.384,1,8,36.516,127.45,0.825
D07-2026-04-24,D07,2026-04-24,2026-W17,4,8,L058,BF,Store BF,23.028704,72.658033,13:02,8,4.237,11.9,high,east,0.723,5,8,36.516,127.45,0.825
D08-2026-04-24,D08,2026-04-24,2026-W17,4,1,L026,Z,Store Z,23.070122,72.61473,08:41,32,4.606,11.44,medium,north,0.282,5,5,38.353,109.98,0.913
D08-2026-04-24,D08,2026-04-24,2026-W17,4,2,L020,T,Store T,23.062919,72.557646,09:31,16,6.966,18.52,medium,north,0.35,2,5,38.353,109.98,0.913
D08-2026-04-24,D08,2026-04-24,2026-W17,4,3,L029,AC,Store AC,23.030634,72.53114,10:03,22,6.103,15.34,low,west,0.609,5,5,38.353,109.98,0.913
D08-2026-04-24,D08,2026-04-24,2026-W17,4,4,L053,BA,Store BA,23.044315,72.507837,10:35,18,3.903,10.01,low,west,0.448,2,5,38.353,109.98,0.913
D08-2026-04-24,D08,2026-04-24,2026-W17,4,5,L022,V,Store V,23.00965,72.635266,11:47,18,16.774,54.67,high,east,0.603,1,5,38.353,109.98,0.913
D09-2026-04-24,D09,2026-04-24,2026-W17,4,1,L003,C,Store C,22.973863,72.588513,08:16,30,0.527,1.89,medium,south,0.259,5,8,35.484,84.23,0.742
D09-2026-04-24,D09,2026-04-24,2026-W17,4,2,L051,AY,Store AY,22.967069,72.591557,08:48,31,0.989,2.03,medium,south,0.307,1,8,35.484,84.23,0.742
D09-2026-04-24,D09,2026-04-24,2026-W17,4,3,L069,BQ,Store BQ,22.975325,72.606437,09:25,22,2.423,5.16,medium,south,0.426,4,8,35.484,84.23,0.742
D09-2026-04-24,D09,2026-04-24,2026-W17,4,4,L006,F,Store F,22.974202,72.628706,09:54,21,2.861,7.47,high,industrial,0.32,2,8,35.484,84.23,0.742
D09-2026-04-24,D09,2026-04-24,2026-W17,4,5,L025,Y,Store Y,23.017413,72.567243,10:46,12,9.586,31.22,severe,central,0.611,4,8,35.484,84.23,0.742
D09-2026-04-24,D09,2026-04-24,2026-W17,4,6,L001,A,Store A,23.019581,72.568967,11:00,14,0.374,2.17,severe,central,0.515,2,8,35.484,84.23,0.742
D09-2026-04-24,D09,2026-04-24,2026-W17,4,7,L008,H,Store H,23.060739,72.597833,11:28,27,6.575,13.92,medium,north,0.554,4,8,35.484,84.23,0.742
D09-2026-04-24,D09,2026-04-24,2026-W17,4,8,L041,AO,Store AO,23.049607,72.513774,12:16,31,12.149,20.36,low,west,0.362,4,8,35.484,84.23,0.742
D10-2026-04-24,D10,2026-04-24,2026-W17,4,1,L064,BL,Store BL,23.039547,72.653069,08:20,26,1.554,5.01,high,east,0.556,3,5,37.858,100.35,0.832
D10-2026-04-24,D10,2026-04-24,2026-W17,4,2,L040,AN,Store AN,23.034803,72.627306,08:55,18,3.376,9.59,high,east,0.834,2,5,37.858,100.35,0.832
D10-2026-04-24,D10,2026-04-24,2026-W17,4,3,L019,S,Store S,23.033345,72.570383,09:38,43,7.59,25.17,severe,central,0.687,3,5,37.858,100.35,0.832
D10-2026-04-24,D10,2026-04-24,2026-W17,4,4,L032,AF,Store AF,23.079458,72.579805,10:37,19,6.683,15.83,medium,north,0.53,2,5,37.858,100.35,0.832
D10-2026-04-24,D10,2026-04-24,2026-W17,4,5,L033,AG,Store AG,22.943913,72.574113,11:41,34,18.654,44.75,medium,south,0.233,5,5,37.858,100.35,0.832
